venta_id,producto_id,producto_nombre,producto_marca,producto_categoria,producto_peso,cantidad,precio_unitario,subtotal
6751,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,3,146.14,438.42
6752,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,11,17.44,191.84
6753,11,LA RIBERA,LA RIBERA,BOLITA,420GR,48,20.37,977.76
6753,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,129.17,516.68
6753,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,8,14.65,117.2
6753,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,260.46,520.92
6753,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,32,25.27,808.64
6754,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,35,14.65,512.75
6754,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,67,18.75,1256.25
6754,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,8,142.49,1139.92
6754,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,115,20.5,2357.5
6754,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,238.75,716.25
6755,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,44,21.17,931.48
6756,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,129.45,258.9
6756,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,21,12.18,255.78
6756,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,26,19.36,503.36
6757,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,60,15.34,920.4
6757,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,118.48,473.92
6757,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,247.37,494.74
6757,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,30,38.63,1158.9
6757,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,7,112.58,788.06
6758,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,4,110.75,443.0
6759,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,30,16.72,501.6
6759,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,110.64,110.64
6760,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,48,14.72,706.56
6760,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,253.21,759.63
6760,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,9,36.7,330.3
6761,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,129.5,518.0
6761,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,44,18.13,797.72
6761,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,72,16.24,1169.28
6761,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,26,17.98,467.48
6761,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,248.09,248.09
6761,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,118.21,591.05
6762,11,LA RIBERA,LA RIBERA,BOLITA,420GR,58,20.86,1209.88
6762,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,31,35.76,1108.56
6763,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,52,15.31,796.12
6764,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,20,40.74,814.8
6764,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,17,25.76,437.92
6764,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,113.36,226.72
6764,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,259.42,259.42
6764,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,17,11.74,199.58
6764,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,38,16.07,610.66
6765,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,24,17.01,408.24
6765,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,117.66,588.3
6765,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,10,41.3,413.0
6766,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,31,18.66,578.46
6766,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,38,11.71,444.98
6766,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,105.84,317.52
6766,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,257.97,257.97
6766,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,56,17.3,968.8
6766,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,19,39.78,755.82
6767,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,77,20.26,1560.02
6767,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,6,120.21,721.26
6767,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,11,36.43,400.73
6767,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,241.04,482.08
6767,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,6,120.21,721.26
6767,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,26,12.3,319.8
6768,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,16,17.02,272.32
6768,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,14,38.64,540.96
6768,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,5,99.76,498.8
6768,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,256.42,769.26
6768,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,115.01,460.04
6768,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,5,124.03,620.15
6769,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,23,12.27,282.21
6769,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,48,24.5,1176.0
6769,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,4,135.72,542.88
6769,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,262.2,262.2
6769,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,23,17.63,405.49
6770,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,105.23,105.23
6770,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,33,15.73,519.09
6771,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,5,108.22,541.1
6771,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,87,20.6,1792.2
6771,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,25,11.43,285.75
6771,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,3,87.23,261.69
6772,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,115.04,575.2
6772,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,117,17.17,2008.89
6772,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,26,41.12,1069.12
6772,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,5,144.92,724.6
6772,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,1,107.82,107.82
6773,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,130.51,522.04
6773,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,40,17.79,711.6
6773,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,8,17.88,143.04
6774,11,LA RIBERA,LA RIBERA,BOLITA,420GR,47,19.04,894.88
6774,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,4,114.1,456.4
6774,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,251.26,753.78
6774,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,54,18.57,1002.78
6774,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,23,11.87,273.01
6774,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,112.27,561.35
6775,11,LA RIBERA,LA RIBERA,BOLITA,420GR,52,19.01,988.52
6775,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,7,109.27,764.89
6775,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,46,17.57,808.22
6775,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,248.31,993.24
6775,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,12,14.48,173.76
6775,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,22,36.19,796.18
6776,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,32,21.61,691.52
6776,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,27,33.26,898.02
6776,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,105.23,315.69
6776,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,13,41.27,536.51
6777,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,4,34.76,139.04
6777,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,7,19.0,133.0
6778,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,77,18.52,1426.04
6778,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,29,14.42,418.18
6779,20,CRISTY BARRA LAMINADA PVC,CRISTY,BARRA LAMINADA,3.5KG,2,120.85,241.7
6780,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,37,18.75,693.75
6781,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,19,20.82,395.58
6781,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,114.17,114.17
6781,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,35,18.93,662.55
6781,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,9,34.18,307.62
6781,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,37,20.63,763.31
6782,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,13,38.93,506.09
6782,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,34,16.28,553.52
6782,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,5,80.84,404.2
6782,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,248.85,995.4
6782,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,39,19.8,772.2
6782,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,44,14.45,635.8
6783,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,23,18.15,417.45
6784,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,2,88.52,177.04
6784,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,37,13.69,506.53
6785,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,4,138.68,554.72
6785,11,LA RIBERA,LA RIBERA,BOLITA,420GR,40,19.02,760.8
6785,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,31,40.04,1241.24
6786,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,68,19.86,1350.48
6786,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,8,123.83,990.64
6786,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,29,34.31,994.99
6786,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,5,248.78,1243.9
6786,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,7,88.98,622.86
6786,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,105.16,420.64
6787,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,49,18.38,900.62
6787,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,8,11.72,93.76
6787,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,131.54,394.62
6788,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,107.3,321.9
6789,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,7,109.85,768.95
6789,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,40,18.42,736.8
6789,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,50,19.43,971.5
6789,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,252.56,505.12
6790,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,23,39.31,904.13
6790,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,44,18.64,820.16
6791,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,93,19.91,1851.63
6791,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,38,41.94,1593.72
6791,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,135.25,270.5
6791,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,241.93,967.72
6791,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,61,18.94,1155.34
6791,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,20,11.41,228.2
6792,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,15,19.42,291.3
6793,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,19,11.9,226.1
6793,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,19,22.55,428.45
6793,20,CRISTY BARRA LAMINADA PVC,CRISTY,BARRA LAMINADA,3.5KG,2,118.79,237.58
6793,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,22,14.34,315.48
6794,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,4,137.21,548.84
6794,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,33,14.6,481.8
6794,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,13,35.1,456.3
6794,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,239.05,239.05
6795,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,115.81,463.24
6795,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,6,125.14,750.84
6795,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,103.04,412.16
6796,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,19,13.6,258.4
6796,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,49,16.38,802.62
6796,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,116.68,466.72
6797,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,111.77,447.08
6797,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,127.86,511.44
6797,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,4,120.49,481.96
6797,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,113.54,454.16
6797,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,43,11.84,509.12
6797,11,LA RIBERA,LA RIBERA,BOLITA,420GR,29,19.95,578.55
6798,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,126.71,506.84
6798,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,4,83.94,335.76
6798,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,38,20.48,778.24
6798,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,37,12.6,466.2
6799,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,33,14.33,472.89
6799,18,CRISTY BARRA LAMINADA,CRISTY,BARRA LAMINADA,3.5KG,1,124.56,124.56
6799,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,9,19.33,173.97
6800,11,LA RIBERA,LA RIBERA,BOLITA,420GR,28,20.0,560.0
6800,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,127.35,509.4
6800,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,22,36.62,805.64
6800,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,261.28,261.28
6800,11,LA RIBERA,LA RIBERA,BOLITA,420GR,46,20.12,925.52
6801,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,77,18.49,1423.73
6802,20,CRISTY BARRA LAMINADA PVC,CRISTY,BARRA LAMINADA,3.5KG,2,119.4,238.8
6803,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,4,121.89,487.56
6803,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,62,19.2,1190.4
6803,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,49,38.55,1888.95
6804,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,117.27,586.35
6804,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,70,19.49,1364.3
6805,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,68,25.1,1706.8
6805,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,47,36.24,1703.28
6805,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,253.58,253.58
6806,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,14,33.42,467.88
6806,11,LA RIBERA,LA RIBERA,BOLITA,420GR,46,20.16,927.36
6806,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,1,88.92,88.92
6806,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,130.45,130.45
6806,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,120.95,120.95
6807,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,17,13.92,236.64
6807,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,25,18.84,471.0
6808,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,27,17.47,471.69
6808,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,26,19.22,499.72
6809,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,74,18.53,1371.22
6809,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,107.13,321.39
6809,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,12,38.49,461.88
6809,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,238.06,238.06
6809,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,14,14.28,199.92
6810,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,35,18.67,653.45
6810,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,3,118.81,356.43
6810,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,109.77,329.31
6811,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,5,138.22,691.1
6812,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,22,33.81,743.82
6813,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,38,24.47,929.86
6813,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,25,36.74,918.5
6813,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,2,135.15,270.3
6814,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,18,38.58,694.44
6814,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,110.1,330.3
6814,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,71,18.28,1297.88
6814,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,238.78,477.56
6814,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,121.4,242.8
6815,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,45,19.37,871.65
6815,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,103.2,309.6
6815,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,48,19.64,942.72
6815,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,67,18.67,1250.89
6815,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,23,18.01,414.23
6816,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,5,120.35,601.75
6817,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,76,17.03,1294.28
6817,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,63,17.97,1132.11
6817,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,40,34.27,1370.8
6817,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,134.61,538.44
6818,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,29,19.22,557.38
6818,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,114.07,570.35
6818,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,21,38.54,809.34
6819,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,15,18.67,280.05
6819,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,5,14.92,74.6
6819,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,8,24.68,197.44
6819,18,CRISTY BARRA LAMINADA,CRISTY,BARRA LAMINADA,3.5KG,1,115.44,115.44
6820,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,30,14.87,446.1
6820,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,54,15.91,859.14
6820,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,62,22.45,1391.9
6821,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,129.01,258.02
6821,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,29,11.52,334.08
6821,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,48,22.09,1060.32
6821,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,243.83,975.32
6821,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,117.32,586.6
6821,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,107.02,214.04
6822,11,LA RIBERA,LA RIBERA,BOLITA,420GR,71,19.02,1350.42
6822,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,126.73,506.92
6823,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,16,24.06,384.96
6823,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,5,85.7,428.5
6823,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,27,12.22,329.94
6823,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,246.27,246.27
6823,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,22,17.58,386.76
6824,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,38,16.51,627.38
6824,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,111.96,335.88
6825,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,34,19.86,675.24
6825,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,3,86.04,258.12
6825,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,20,12.46,249.2
6826,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,4,81.04,324.16
6826,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,40,15.55,622.0
6826,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,40,13.68,547.2
6826,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,241.41,965.64
6826,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,123.38,246.76
6827,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,6,119.07,714.42
6827,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,52,21.44,1114.88
6827,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,46,16.89,776.94
6828,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,46,24.67,1134.82
6828,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,113.88,113.88
6828,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,27,19.06,514.62
6829,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,16,20.55,328.8
6829,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,113.97,569.85
6829,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,39,19.7,768.3
6829,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,10,40.27,402.7
6829,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,249.98,749.94
6829,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,256.97,770.91
6830,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,107.01,535.05
6830,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,58,20.56,1192.48
6830,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,18,11.8,212.4
6830,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,256.15,512.3
6830,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,6,100.7,604.2
6831,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,50,20.5,1025.0
6831,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,41,25.19,1032.79
6831,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,37,15.03,556.11
6832,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,107.24,214.48
6832,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,47,15.77,741.19
6832,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,14,34.24,479.36
6832,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,20,20.21,404.2
6832,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,247.62,742.86
6833,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,5,24.29,121.45
6833,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,24,14.44,346.56
6834,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,92,16.22,1492.24
6835,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,1,144.89,144.89
6835,11,LA RIBERA,LA RIBERA,BOLITA,420GR,43,19.78,850.54
6836,11,LA RIBERA,LA RIBERA,BOLITA,420GR,22,20.37,448.14
6836,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,17,17.51,297.67
6836,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,24,38.37,920.88
6837,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,24,14.37,344.88
6837,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,100.25,300.75
6837,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,49,16.12,789.88
6837,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,255.2,255.2
6838,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,134.62,673.1
6838,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,109.13,545.65
6838,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,31,17.73,549.63
6838,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,8,12.03,96.24
6839,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,128.03,384.09
6839,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,60,18.34,1100.4
6839,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,67,25.3,1695.1
6839,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,36,11.64,419.04
