venta_id,producto_id,producto_nombre,producto_marca,producto_categoria,producto_peso,cantidad,precio_unitario,subtotal
6480,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,77,18.56,1429.12
6480,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,129.2,258.4
6480,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,58,11.93,691.94
6481,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,82,19.74,1618.68
6481,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,5,105.31,526.55
6481,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,118,18.51,2184.18
6481,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,91,19.18,1745.38
6481,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,30,34.73,1041.9
6482,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,96,18.13,1740.48
6482,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,40,12.32,492.8
6482,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,5,123.73,618.65
6483,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,70,11.82,827.4
6483,11,LA RIBERA,LA RIBERA,BOLITA,420GR,68,20.28,1379.04
6483,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,137,18.0,2466.0
6484,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,113,18.57,2098.41
6484,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,107.4,214.8
6484,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,36,39.52,1422.72
6485,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,37,11.74,434.38
6485,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,114,19.46,2218.44
6486,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,88,24.42,2148.96
6486,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,30,34.89,1046.7
6486,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,78,18.62,1452.36
6486,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,121.52,243.04
6487,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,116,21.55,2499.8
6487,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,112.06,448.24
6487,11,LA RIBERA,LA RIBERA,BOLITA,420GR,79,19.87,1569.73
6487,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,89,20.45,1820.05
6487,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,117.8,235.6
6488,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,7,119.58,837.06
6488,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,74,18.64,1379.36
6488,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,81,19.72,1597.32
6488,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,98,18.45,1808.1
6488,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,115.19,230.38
6489,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,120,18.75,2250.0
6489,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,49,19.91,975.59
6490,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,140,21.25,2975.0
6490,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,68,35.14,2389.52
6490,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,98,17.97,1761.06
6490,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,128.36,256.72
6490,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,8,111.07,888.56
6491,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,57,41.14,2344.98
6491,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,140,24.41,3417.4
6491,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,74,21.94,1623.56
6491,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,4,111.29,445.16
6491,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,85,19.0,1615.0
6492,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,7,111.7,781.9
6492,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,7,108.04,756.28
6492,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,126.33,505.32
6492,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,246.82,493.64
6493,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,112.33,561.65
6493,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,78,25.66,2001.48
6493,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,37,40.46,1497.02
6493,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,129.92,649.6
6493,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,7,123.53,864.71
6494,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,46,34.63,1592.98
6494,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,112.67,225.34
6494,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,68,20.33,1382.44
6495,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,73,18.14,1324.22
6495,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,83,18.68,1550.44
6495,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,121.54,243.08
6495,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,77,20.32,1564.64
6495,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,104.93,314.79
6496,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,6,105.55,633.3
6496,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,117.18,585.9
6497,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,44,35.28,1552.32
6497,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,43,25.31,1088.33
6497,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,31,19.74,611.94
6497,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,40,13.76,550.4
6497,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,5,106.7,533.5
6498,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,33,34.91,1152.03
6498,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,65,18.43,1197.95
6498,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,39,18.88,736.32
6498,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,113.6,227.2
6498,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,83,24.4,2025.2
6499,11,LA RIBERA,LA RIBERA,BOLITA,420GR,33,19.91,657.03
6499,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,85,18.64,1584.4
6499,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,44,34.98,1539.12
6499,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,3,128.13,384.39
6499,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,66,21.61,1426.26
6500,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,6,110.97,665.82
6500,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,31,40.18,1245.58
6501,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,92,18.91,1739.72
6501,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,118.41,236.82
6501,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,40,34.22,1368.8
6501,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,61,18.92,1154.12
6502,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,46,20.92,962.32
6502,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,66,18.86,1244.76
6503,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,69,19.37,1336.53
6503,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,45,11.95,537.75
6503,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,102.18,408.72
6503,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,128.25,513.0
6503,11,LA RIBERA,LA RIBERA,BOLITA,420GR,77,20.26,1560.02
6504,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,91,18.44,1678.04
6504,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,34,40.86,1389.24
6504,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,133.31,266.62
6504,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,38,19.5,741.0
6504,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,81,18.76,1519.56
6505,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,93,25.57,2378.01
6505,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,115.96,347.88
6506,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,46,18.27,840.42
6506,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,41,20.86,855.26
6507,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,121.71,365.13
6507,11,LA RIBERA,LA RIBERA,BOLITA,420GR,54,19.56,1056.24
6507,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,117.13,468.52
6508,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,80,21.65,1732.0
6508,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,111.75,558.75
6508,11,LA RIBERA,LA RIBERA,BOLITA,420GR,78,20.55,1602.9
6508,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,5,127.5,637.5
6508,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,117.14,351.42
6509,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,42,20.09,843.78
6509,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,16,40.65,650.4
6509,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,40,22.11,884.4
6509,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,128.69,514.76
6510,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,30,35.18,1055.4
6510,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,88,24.52,2157.76
6510,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,110.79,553.95
6510,11,LA RIBERA,LA RIBERA,BOLITA,420GR,57,20.3,1157.1
6511,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,114.06,570.3
6511,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,78,18.86,1471.08
6511,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,27,35.59,960.93
6512,11,LA RIBERA,LA RIBERA,BOLITA,420GR,65,19.68,1279.2
6512,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,65,19.26,1251.9
6512,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,43,19.38,833.34
6512,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,106.73,213.46
6512,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,37,34.55,1278.35
6513,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,122.02,244.04
6513,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,28,14.21,397.88
6513,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,50,18.76,938.0
6513,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,106.68,426.72
6514,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,114.08,342.24
6514,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,6,104.17,625.02
6515,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,52,18.31,952.12
6515,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,99,18.91,1872.09
6515,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,88,20.27,1783.76
6515,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,33,13.74,453.42
6515,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,107.1,214.2
6516,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,128.47,642.35
6516,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,243.33,243.33
6516,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,68,19.34,1315.12
6516,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,42,35.72,1500.24
6517,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,43,18.65,801.95
6517,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,135,21.62,2918.7
6518,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,64,20.06,1283.84
6518,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,46,34.47,1585.62
6518,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,8,102.39,819.12
6518,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,131,18.06,2365.86
6519,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,86,18.01,1548.86
6519,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,8,102.54,820.32
6519,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,50,14.19,709.5
6520,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,16,21.18,338.88
6520,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,109.9,329.7
6520,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,118.11,236.22
6520,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,3,121.56,364.68
6521,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,129.37,258.74
6521,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,109.18,218.36
6521,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,16,34.52,552.32
6522,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,27,20.12,543.24
6522,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,27,25.39,685.53
6522,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,15,13.8,207.0
6523,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,13,11.88,154.44
6523,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,117.36,234.72
6523,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,127.06,254.12
6523,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,40,24.41,976.4
6524,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,17,13.62,231.54
6524,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,21,20.98,440.58
6525,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,16,25.22,403.52
6525,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,19,21.1,400.9
6525,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,123.1,123.1
6525,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,130.18,260.36
6526,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,15,18.35,275.25
6526,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,34,18.56,631.04
6527,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,126.39,252.78
6527,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,113.05,226.1
6527,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,22,19.81,435.82
6528,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,34,19.0,646.0
6528,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,13,11.67,151.71
6529,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,1,103.52,103.52
6529,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,107.51,322.53
6530,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,31,24.94,773.14
6530,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,13,12.18,158.34
6530,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,1,120.02,120.02
6530,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,23,19.37,445.51
6531,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,11,13.85,152.35
6531,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,28,18.47,517.16
6531,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,18,21.21,381.78
6531,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,120.95,241.9
6532,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,27,40.24,1086.48
6532,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,111.0,222.0
6532,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,21,18.34,385.14
6533,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,17,41.19,700.23
6533,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,103.67,207.34
6533,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,42,25.24,1060.08
6533,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,35,19.87,695.45
6534,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,41,20.95,858.95
6534,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,32,24.54,785.28
6535,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,22,35.54,781.88
6535,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,24,25.29,606.96
6536,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,44,18.45,811.8
6536,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,39,35.04,1366.56
6537,11,LA RIBERA,LA RIBERA,BOLITA,420GR,38,20.55,780.9
6537,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,105.24,315.72
6538,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,45,18.44,829.8
6538,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,126.3,505.2
6538,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,38,19.04,723.52
6538,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,23,35.47,815.81
6539,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,27,12.2,329.4
6539,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,21,38.86,816.06
6540,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,5,105.07,525.35
6540,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,27,19.55,527.85
6540,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,116.15,580.75
6541,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,119.12,238.24
6541,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,40,41.09,1643.6
6541,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,24,12.16,291.84
6542,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,116.38,581.9
6542,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,21,18.9,396.9
6542,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,32,34.46,1102.72
6542,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,4,119.1,476.4
6543,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,121.02,605.1
6543,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,40,24.89,995.6
6543,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,27,22.0,594.0
6543,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,36,18.97,682.92
6544,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,113.38,226.76
6544,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,53,19.12,1013.36
6544,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,56,19.91,1114.96
6545,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,123.53,247.06
6545,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,53,18.16,962.48
6545,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,53,18.71,991.63
6545,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,126.35,252.7
6546,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,67,25.06,1679.02
6546,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,113.84,569.2
6546,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,5,127.17,635.85
6546,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,104.15,208.3
6547,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,75,18.63,1397.25
6547,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,33,40.42,1333.86
6548,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,37,21.43,792.91
6548,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,121.32,606.6
6548,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,29,20.25,587.25
6549,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,7,128.85,901.95
6549,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,116.78,467.12
6549,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,101.85,407.4
6550,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,5,124.87,624.35
6550,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,43,24.81,1066.83
6550,11,LA RIBERA,LA RIBERA,BOLITA,420GR,78,20.17,1573.26
6550,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,22,38.84,854.48
6551,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,126.29,252.58
6551,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,62,19.02,1179.24
6552,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,23,19.2,441.6
6552,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,49,19.47,954.03
6552,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,108.1,432.4
6552,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,60,18.15,1089.0
6553,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,35,19.87,695.45
6553,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,111.86,447.44
6554,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,40,41.0,1640.0
6554,11,LA RIBERA,LA RIBERA,BOLITA,420GR,26,19.93,518.18
6554,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,102.9,205.8
6554,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,114.14,342.42
6555,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,33,20.31,670.23
6555,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,29,18.47,535.63
6555,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,40,24.4,976.0
6555,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,127.1,508.4
6556,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,20,19.3,386.0
6556,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,130.42,260.84
6556,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,31,41.19,1276.89
6556,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,4,122.3,489.2
6557,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,60,18.8,1128.0
6557,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,114.47,457.88
6557,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,122.08,244.16
6558,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,56,19.46,1089.76
6558,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,117.38,469.52
6558,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,118.46,355.38
6558,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,30,25.48,764.4
6559,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,23,18.9,434.7
6559,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,36,25.18,906.48
6560,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,23,40.81,938.63
6560,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,118.18,590.9
6561,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,122.99,491.96
6561,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,22,34.48,758.56
6561,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,51,18.65,951.15
6562,11,LA RIBERA,LA RIBERA,BOLITA,420GR,20,19.64,392.8
6562,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,48,18.67,896.16
6563,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,29,19.56,567.24
6563,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,109.58,328.74
6564,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,24,21.78,522.72
6564,11,LA RIBERA,LA RIBERA,BOLITA,420GR,43,19.69,846.67
6565,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,30,35.18,1055.4
6565,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,30,19.17,575.1
6566,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,128.09,512.36
6566,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,33,18.77,619.41
6566,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,131.78,395.34
6567,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,48,21.0,1008.0
6567,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,60,18.58,1114.8
6567,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,25,12.27,306.75
6567,11,LA RIBERA,LA RIBERA,BOLITA,420GR,49,19.78,969.22
6568,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,49,18.2,891.8
6568,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,127.32,636.6
6568,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,38,21.04,799.52
6568,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,15,40.62,609.3
6569,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,44,25.45,1119.8
6569,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,131.63,658.15
6570,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,31,19.84,615.04
6570,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,27,35.41,956.07
6571,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,126.85,507.4
6571,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,18,11.76,211.68
6571,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,116.6,349.8
6571,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,110.71,553.55
6572,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,115.09,230.18
6572,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,49,25.51,1249.99
6573,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,108.05,216.1
6573,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,35,21.29,745.15
6573,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,36,19.03,685.08
6574,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,28,22.1,618.8
