cliente_id,producto_id,cantidad_total,valor_total,frecuencia_compra,tipo_negocio,ciudad,categoria,marca,cantidad_norm,valor_norm,frecuencia_norm,rating
53,24,316,5199.66,9,FRIAL,El ALTO,BOLITA,CHIQUITANO,-0.12896095135993316,-0.6962636284413074,-0.8495120719387784,1.6610343977845439
53,25,54,7545.7699999999995,15,FRIAL,El ALTO,BARRA,SAN JAVIER,-0.914449286592993,-0.31728305416453806,0.06603350139019915,1.6752937183202015
54,1,645,14008.15,15,MINIMARKET,El ALTO,BOLITA,SAN JAVIER,0.8573965383029549,0.7266221692029552,0.06603350139019915,2.458492325775138
54,2,977,24486.73,21,MINIMARKET,El ALTO,BOLITA,HOLANDESA,1.8527481692089696,2.419287161895144,0.9815790747191767,3.333490805127108
54,3,73,8718.82,21,MINIMARKET,El ALTO,BARRA,HOLANDESA,-0.8574863920531909,-0.12779357470476654,0.9815790747191767,1.8711733098440968
54,4,57,7362.42,14,MINIMARKET,El ALTO,BARRA,HOLANDESA,-0.9054551453498663,-0.3469006289132265,-0.08655742749796379,1.6483358145108284
54,5,985,19723.16,23,MINIMARKET,El ALTO,BOLITA,CRISTY,1.8767325458573074,1.649800439530212,1.2867609324955025,3.1685730307767974
54,6,74,8657.55,22,MINIMARKET,El ALTO,BARRA,CRISTY,-0.8544883449721487,-0.13769086843180314,1.1341700036073397,1.890475805061357
54,7,558,6668.610000000001,23,MINIMARKET,El ALTO,LAMINADO,CRISTY,0.5965664422522824,-0.45897572864809194,1.2867609324955025,2.225941802904998
54,8,379,13288.68,15,MINIMARKET,El ALTO,LAMINADO,CRISTY,0.059916014745726276,0.6104020628247773,0.06603350139019915,2.204347321927072
54,9,759,10604.82,32,MINIMARKET,El ALTO,LAMINADO,CRISTY,1.1991739055417672,0.17686279822147613,2.6600792924889687,2.7614080648815955
54,10,629,24998.56,28,MINIMARKET,El ALTO,LAMINADO,CRISTY,0.8094277850062795,2.5019659908213576,2.0497155769363173,3.214839826373926
54,11,502,9947.54,15,MINIMARKET,El ALTO,BOLITA,LA RIBERA,0.4286758057139185,0.07068859843517686,0.06603350139019915,2.1567967122787053
54,12,591,10970.77,14,MINIMARKET,El ALTO,BOLITA,CHIQUITANO,0.6955019959266754,0.23597679592686252,-0.08655742749796379,2.2557674239740804
54,13,63,6959.56,18,MINIMARKET,El ALTO,BARRA,LA MARAVILLA,-0.8874668628636131,-0.4119769101417875,0.5238062880546879,1.720124387976078
54,14,37,3850.26,12,MINIMARKET,El ALTO,BARRA,SANTA ROSA,-0.9654160869707106,-0.9142399325911864,-0.39173928527428964,1.4314097897593387
54,15,497,9555.41,9,MINIMARKET,El ALTO,BOLITA,QUE QUESITOS,0.4136855703087074,0.007345595510697617,-0.8495120719387784,2.007679306291201
54,16,23,2927.82,8,MINIMARKET,El ALTO,BARRA,CORRALITO,-1.0073887461053015,-1.063246944596533,-1.0021030008269414,1.2934029092293335
54,17,110,27570.22,45,MINIMARKET,El ALTO,QUESO ARTESANAL,SAN JAVIER,-0.7465586500546291,2.9173809473428323,4.643761368035086,3.2583566465175657
54,18,8,973.9399999999999,4,MINIMARKET,El ALTO,BARRA LAMINADA,CRISTY,-1.0523594523209348,-1.3788683623765576,-1.612466716379593,1.1082184783382825
54,19,642,12223.99,15,MINIMARKET,El ALTO,BOLITA,CHIQUITANO,0.8484023970598283,0.438416594271839,0.06603350139019915,2.3758264935144258
54,20,4,488.21,2,MINIMARKET,El ALTO,BARRA LAMINADA,CRISTY,-1.0643516406451037,-1.457331108941491,-1.9176485741559188,1.0406154911440018
54,21,925,13895.81,21,MINIMARKET,El ALTO,BOLITA,HOLANDESA,1.6968497209947746,0.7084752461199573,0.9815790747191767,2.8142670056723076
54,22,450,8198.78,18,MINIMARKET,El ALTO,LAMINADO,CRISTY,0.2727773574997234,-0.21179861191397278,0.5238062880546879,2.0985246811298497
54,23,60,5063.58,14,MINIMARKET,El ALTO,BARRA,LA RIBERA,-0.8964610041067397,-0.7182454095801214,-0.08655742749796379,1.5475483118720121
54,24,1947,32198.18,38,MINIMARKET,El ALTO,BOLITA,CHIQUITANO,4.760853837819917,3.664961810358598,3.575624865817946,4.849626788906889
54,25,84,11781.24,18,MINIMARKET,El ALTO,BARRA,SAN JAVIER,-0.8245078741617266,0.366896653066593,0.5238062880546879,1.954279350920327
55,1,594,12875.19,12,FRIAL,El ALTO,BOLITA,SAN JAVIER,0.7044961371698021,0.5436086568643997,-0.39173928527428964,2.301393631253906
55,2,585,14515.39,14,FRIAL,El ALTO,BOLITA,HOLANDESA,0.6775137134404221,0.8085595491621849,-0.08655742749796379,2.410027374427001
55,3,37,4436.53,9,FRIAL,El ALTO,BARRA,HOLANDESA,-0.9654160869707106,-0.8195363844705776,-0.8495120719387784,1.3940869527212747
55,4,59,7676.8,17,FRIAL,El ALTO,BARRA,HOLANDESA,-0.8994590511877819,-0.2961170284251288,0.371215359166525,1.7277935785212222
55,5,1094,22097.49,22,FRIAL,El ALTO,BOLITA,CRISTY,2.2035196776909087,2.0333395519002897,1.1341700036073397,3.344928118737267
55,6,44,5093.51,10,FRIAL,El ALTO,BARRA,CRISTY,-0.9444297574034151,-0.7134106454010745,-0.6969211430506155,1.4506645740820265
55,7,264,3169.59,13,FRIAL,El ALTO,LAMINADO,CRISTY,-0.2848593995741282,-1.024192452930373,-0.23914835638612672,1.6113443371929748
55,8,393,13735.22,15,FRIAL,El ALTO,LAMINADO,CRISTY,0.10188867388031726,0.6825342244188833,0.06603350139019915,2.2360854746141587
55,9,528,7405.59,22,FRIAL,El ALTO,LAMINADO,CRISTY,0.506625029821016,-0.339927131766235,1.1341700036073397,2.2128164255027993
55,10,316,12618.44,14,FRIAL,El ALTO,LAMINADO,CRISTY,-0.12896095135993316,0.5021343600728765,-0.08655742749796379,2.1004752865956773
55,11,892,17780.93,16,FRIAL,El ALTO,BOLITA,LA RIBERA,1.5979141673203816,1.336060912919111,0.21862443027836206,2.8552029843564437
55,12,375,6987.35,9,FRIAL,El ALTO,BOLITA,CHIQUITANO,0.047923826421557424,-0.40748783240922104,-0.8495120719387784,1.7905574652383889
55,13,53,5801.68,13,FRIAL,El ALTO,BARRA,LA MARAVILLA,-0.9174473336740352,-0.5990158926888913,-0.23914835638612672,1.5536530511410995
55,14,42,4431.12,13,FRIAL,El ALTO,BARRA,SANTA ROSA,-0.9504258515654995,-0.8204102927301381,-0.23914835638612672,1.4828994540778875
55,15,923,17309.78,16,FRIAL,El ALTO,BOLITA,QUE QUESITOS,1.6908536268326901,1.2599533571904793,0.21862443027836206,2.8598847631707747
55,16,43,5374.76,10,FRIAL,El ALTO,BARRA,CORRALITO,-0.9474278044844573,-0.6679787234045178,-0.6969211430506155,1.4624675180117623
55,17,66,16662.74,28,FRIAL,El ALTO,QUESO ARTESANAL,SAN JAVIER,-0.8784727216204864,1.1554332832041616,2.0497155769363173,2.3708149722318748
55,18,1,117.35,1,FRIAL,El ALTO,BARRA LAMINADA,CRISTY,-1.0733457818882302,-1.5172382470451105,-2.070239503044082,1.0002291481773176
55,19,474,8923.1,10,FRIAL,El ALTO,BOLITA,CHIQUITANO,0.3447304874447365,-0.09479505728092082,-0.6969211430506155,1.9813106965929128
55,20,4,454.2,1,FRIAL,El ALTO,BARRA LAMINADA,CRISTY,-1.0643516406451037,-1.4628249388689678,-2.070239503044082,1.0178658728863674
55,21,731,10940.03,14,FRIAL,El ALTO,BOLITA,HOLANDESA,1.1152285872725853,0.23101118781246557,-0.08655742749796379,2.3711328163420946
55,22,426,7593.5599999999995,19,FRIAL,El ALTO,LAMINADO,CRISTY,0.2008242275547103,-0.3095632619788831,0.6763972169428508,2.0725393485481547
55,23,40,3345.47,12,FRIAL,El ALTO,BARRA,LA RIBERA,-0.956421945727584,-0.995781550029913,-0.39173928527428964,1.4112307748688688
55,24,732,12079.91,17,FRIAL,El ALTO,BOLITA,CHIQUITANO,1.1182266343536276,0.4151425273517897,0.371215359166525,2.486847229283221
55,25,28,3944.04,8,FRIAL,El ALTO,BARRA,SAN JAVIER,-0.9923985107000904,-0.8990911125206547,-1.0021030008269414,1.343232225876041
56,1,742,15786.35,15,PIZZERIA,El ALTO,BOLITA,SAN JAVIER,1.1482071051640497,1.0138649912270512,0.06603350139019915,2.619277353090923
56,2,792,19757.05,17,PIZZERIA,El ALTO,BOLITA,HOLANDESA,1.2981094592161602,1.6552748851709702,0.371215359166525,2.8818231680570285
56,3,50,5981.4,17,PIZZERIA,El ALTO,BARRA,HOLANDESA,-0.9264414749171618,-0.5699846926134384,0.371215359166525,1.6441123986615374
56,4,63,8226.55,15,PIZZERIA,El ALTO,BARRA,HOLANDESA,-0.8874668628636131,-0.20731276489585967,0.06603350139019915,1.7133869915779372
56,5,906,18355.19,18,PIZZERIA,El ALTO,BOLITA,CRISTY,1.6398868264549726,1.4288244170106401,0.5238062880546879,2.935122755163869
56,6,71,8153.84,19,PIZZERIA,El ALTO,BARRA,CRISTY,-0.8634824862152753,-0.21905802729006266,0.6763972169428508,1.8016773478665624
56,7,459,5476.6,21,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.2997597812291033,-0.6515279254093913,0.9815790747191767,2.0473840503337684
56,8,543,19232.55,21,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.5515957360366492,1.5705493986387251,0.9815790747191767,2.735500791392601
56,9,543,7572.86,24,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.5515957360366492,-0.31290705143782965,1.4393518613836656,2.2752836265342324
56,10,450,18074.68,16,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.2727773574997234,1.383512031448848,0.21862443027836206,2.4998158648874487
56,11,1201,23944.37,25,PIZZERIA,El ALTO,BOLITA,LA RIBERA,2.5243107153624256,2.3316766473562907,1.5919427902718284,3.5808025923113616
56,12,816,15056.45,17,PIZZERIA,El ALTO,BOLITA,CHIQUITANO,1.3700625891611733,0.8959600672615875,0.371215359166525,2.6906341362129025
56,13,63,6928.79,16,PIZZERIA,El ALTO,BARRA,LA MARAVILLA,-0.8874668628636131,-0.41694736432786417,0.21862443027836206,1.676298831775531
56,14,46,4902.25,12,PIZZERIA,El ALTO,BARRA,SANTA ROSA,-0.9384336632413307,-0.7443059677159595,-0.39173928527428964,1.4861819051547314
56,15,933,17817.38,18,PIZZERIA,El ALTO,BOLITA,QUE QUESITOS,1.7208340976431122,1.341948890009865,0.5238062880546879,2.9334738161712135
56,16,54,6769.09,12,PIZZERIA,El ALTO,BARRA,CORRALITO,-0.914449286592993,-0.44274461923577557,-0.39173928527428964,1.5767321541693988
56,17,86,21246.79,40,PIZZERIA,El ALTO,QUESO ARTESANAL,SAN JAVIER,-0.8185117799996421,1.8959211126381714,3.880806723594272,2.848117247143866
56,18,7,851.01,4,PIZZERIA,El ALTO,BARRA LAMINADA,CRISTY,-1.055357499401977,-1.3987259487624661,-1.612466716379593,1.1018612045605256
56,19,728,13959.119999999999,18,PIZZERIA,El ALTO,BOLITA,CHIQUITANO,1.1062344460294586,0.7187020727212087,0.5238062880546879,2.5891679403782497
56,20,4,480.85,3,PIZZERIA,El ALTO,BARRA LAMINADA,CRISTY,-1.0643516406451037,-1.4585200118602275,-1.765057645267756,1.061506313304454
56,21,837,12489.98,19,PIZZERIA,El ALTO,BOLITA,HOLANDESA,1.43302157786306,0.4813834811406891,0.6763972169428508,2.635275048364604
56,22,393,7044.98,15,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.10188867388031726,-0.39817852871264675,0.06603350139019915,1.9354861997480755
56,23,67,5685.99,19,PIZZERIA,El ALTO,BARRA,LA RIBERA,-0.8754746745394442,-0.6177039604427816,0.6763972169428508,1.6874587257668008
56,24,540,8857.77,13,PIZZERIA,El ALTO,BOLITA,CHIQUITANO,0.5426015947935225,-0.10534818604193429,-0.23914835638612672,2.0970775662192063
56,25,60,8505.74,12,PIZZERIA,El ALTO,BARRA,SAN JAVIER,-0.8964610041067397,-0.1622136064879711,-0.39173928527428964,1.6597650261521455
57,1,976,20943.3,19,FRIAL,El ALTO,BOLITA,SAN JAVIER,1.8497501221279276,1.84689663616978,0.6763972169428508,3.1310039651294614
57,2,747,18526.43,14,FRIAL,El ALTO,BOLITA,HOLANDESA,1.1631973405692606,1.4564857941579838,-0.08655742749796379,2.725339935099843
57,3,36,4294.85,12,FRIAL,El ALTO,BARRA,HOLANDESA,-0.9684141340517528,-0.8424227656562563,-0.39173928527428964,1.4505517657053586
57,4,23,2990.55,8,FRIAL,El ALTO,BARRA,HOLANDESA,-1.0073887461053015,-1.053113808714421,-1.0021030008269414,1.2962214318103396
57,5,862,17057.16,17,FRIAL,El ALTO,BOLITA,CRISTY,1.507972754889115,1.219146202933519,0.371215359166525,2.8188876554228917
57,6,60,6855.09,16,FRIAL,El ALTO,BARRA,CRISTY,-0.8964610041067397,-0.42885254708749515,0.21862443027836206,1.6704857037059155
57,7,472,5650.16,22,FRIAL,El ALTO,LAMINADO,CRISTY,0.3387343932826521,-0.6234917853854897,1.1341700036073397,2.0872445448503267
57,8,284,9839.31,12,FRIAL,El ALTO,LAMINADO,CRISTY,-0.22489845795328398,0.053205587172288384,-0.39173928527428964,1.9064781948779428
57,9,338,4701.61,20,FRIAL,El ALTO,LAMINADO,CRISTY,-0.06300391557700445,-0.776716495109343,0.8289881458310138,1.8904390542865137
57,10,438,17735.37,16,FRIAL,El ALTO,LAMINADO,CRISTY,0.23680079252721684,1.3287013453949754,0.21862443027836206,2.4745634731242014
57,11,898,17848.01,17,FRIAL,El ALTO,BOLITA,LA RIBERA,1.6159024498066348,1.3468967291947695,0.371215359166525,2.8844418957900304
57,12,912,17085.23,19,FRIAL,El ALTO,BOLITA,CHIQUITANO,1.6578751089412258,1.2236805106684285,0.6763972169428508,2.904287102087521
57,13,69,7631.59,19,FRIAL,El ALTO,BARRA,LA MARAVILLA,-0.8694785803773598,-0.3034200584463353,0.6763972169428508,1.776544317030892
57,14,79,8285.16,18,FRIAL,El ALTO,BARRA,SANTA ROSA,-0.8394981095669376,-0.1978451561910838,0.5238062880546879,1.793027407018184
57,15,575,10977.82,12,FRIAL,El ALTO,BOLITA,QUE QUESITOS,0.64753324263,0.2371156227715761,-0.39173928527428964,2.200298693421291
57,16,44,5599.06,11,FRIAL,El ALTO,BARRA,CORRALITO,-0.9444297574034151,-0.6317462608131307,-0.5443302141624525,1.4946009632283512
57,17,94,23515.19,38,FRIAL,El ALTO,QUESO ARTESANAL,SAN JAVIER,-0.7945274033513045,2.2623487459074654,3.575624865817946,2.9142669657422413
57,19,384,7257.2300000000005,8,FRIAL,El ALTO,BOLITA,CHIQUITANO,0.07490625015093734,-0.36389257157924526,-1.0021030008269414,1.7889670699347227
57,21,1252,18778.15,22,FRIAL,El ALTO,BOLITA,HOLANDESA,2.6772111164955783,1.4971475662645555,1.1341700036073397,3.3275436481629064
57,22,555,10051.39,18,FRIAL,El ALTO,LAMINADO,CRISTY,0.5875723010091558,0.08746408323283851,0.5238062880546879,2.269324257956516
57,23,51,4326.66,14,FRIAL,El ALTO,BARRA,LA RIBERA,-0.9234434278361195,-0.8372843143186192,-0.08655742749796379,1.506932611423177
57,24,743,12130.380000000001,15,FRIAL,El ALTO,BOLITA,CHIQUITANO,1.151205152245092,0.42329523527415863,0.06603350139019915,2.455844813679401
57,25,73,10213.12,17,FRIAL,El ALTO,BARRA,SAN JAVIER,-0.8574863920531909,0.11358925565773864,0.371215359166525,1.853427668070013
58,1,710,15314.12,18,PIZZERIA,El ALTO,BOLITA,SAN JAVIER,1.0522695985706987,0.9375829769179528,0.5238062880546879,2.6350391924066585
58,2,624,15577.47,12,PIZZERIA,El ALTO,BOLITA,HOLANDESA,0.7944375496010685,0.980123409478995,-0.39173928527428964,2.4478269374243062
58,3,41,4919.57,12,PIZZERIA,El ALTO,BARRA,HOLANDESA,-0.9534238986465418,-0.7415081689995849,-0.39173928527428964,1.4827905899168066
58,4,45,5813.69,11,PIZZERIA,El ALTO,BARRA,HOLANDESA,-0.9414317103223728,-0.5970758486598119,-0.5443302141624525,1.505078411096308
58,5,743,14773.92,17,PIZZERIA,El ALTO,BOLITA,CRISTY,1.151205152245092,0.8503213795400332,0.371215359166525,2.6170647783603393
58,6,45,5212.42,19,PIZZERIA,El ALTO,BARRA,CRISTY,-0.9414317103223728,-0.694202432620237,0.6763972169428508,1.647834855067128
58,7,315,3743.54,15,PIZZERIA,El ALTO,LAMINADO,CRISTY,-0.13195899844097536,-0.9314790249128666,0.06603350139019915,1.722104630497412
58,8,361,12485.34,15,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.005951167286966441,0.48063395538757264,0.06603350139019915,2.1532421666943864
58,9,445,6214.93,17,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.2577871220945123,-0.5322612553019509,0.371215359166525,1.9839972518515436
58,10,367,14594.79,15,PIZZERIA,El ALTO,LAMINADO,CRISTY,0.02393944977321972,0.8213854855409464,0.06603350139019915,2.253025321128895
58,11,612,12312.97,15,PIZZERIA,El ALTO,BOLITA,LA RIBERA,0.7584609846285619,0.45279004287362956,0.06603350139019915,2.354807332720381
58,12,676,12499.0,14,PIZZERIA,El ALTO,BOLITA,CHIQUITANO,0.9503359978152636,0.48284053335903204,-0.08655742749796379,2.3953141964210403
58,13,33,3624.09,11,PIZZERIA,El ALTO,BARRA,LA MARAVILLA,-0.9774082752948794,-0.9507744669839374,-0.5443302141624525,1.3966906112920991
58,14,46,4789.18,11,PIZZERIA,El ALTO,BARRA,SANTA ROSA,-0.9384336632413307,-0.7625708118764951,-0.5443302141624525,1.4598800408385235
58,15,603,11559.22,13,PIZZERIA,El ALTO,BOLITA,QUE QUESITOS,0.731478560899182,0.33103249192285783,-0.23914835638612672,2.2709924144223335
58,16,51,6281.57,13,PIZZERIA,El ALTO,BARRA,CORRALITO,-0.9234434278361195,-0.5214965147442602,-0.23914835638612672,1.573547187838178
58,17,71,17675.14,29,PIZZERIA,El ALTO,QUESO ARTESANAL,SAN JAVIER,-0.8634824862152753,1.3189720488194996,2.20230650582448,2.4416941668327024
58,19,670,12746.23,12,PIZZERIA,El ALTO,BOLITA,CHIQUITANO,0.9323477153290103,0.5227770100708851,-0.39173928527428964,2.3589760379304563
58,20,3,360.12,1,PIZZERIA,El ALTO,BARRA LAMINADA,CRISTY,-1.067349687726146,-1.478022219656296,-2.070239503044082,1.0128048588959855
58,21,323,4795.22,9,PIZZERIA,El ALTO,BOLITA,HOLANDESA,-0.10797462179263766,-0.7615951361116624,-0.8495120719387784,1.648699826601812
58,22,239,4370.3099999999995,12,PIZZERIA,El ALTO,LAMINADO,CRISTY,-0.35981057660018356,-0.8302332800247536,-0.39173928527428964,1.6232247891817173
58,23,43,3681.8900000000003,10,PIZZERIA,El ALTO,BARRA,LA RIBERA,-0.9474278044844573,-0.9414377022145117,-0.6969211430506155,1.3864051503773356
58,24,790,12863.0,14,PIZZERIA,El ALTO,BOLITA,CHIQUITANO,1.292113365054076,0.5416395364052422,-0.08655742749796379,2.5067341515268255
58,25,33,4635.36,9,PIZZERIA,El ALTO,BARRA,SAN JAVIER,-0.9774082752948794,-0.7874182367351986,-0.8495120719387784,1.3996849701291971
59,1,461,9915.91,9,SALCHIPAPERIA,El ALTO,BOLITA,SAN JAVIER,0.30575587539118776,0.06557922352761728,-0.8495120719387784,1.99385639022888
59,2,795,20050.760000000002,16,SALCHIPAPERIA,El ALTO,BOLITA,HOLANDESA,1.3071036004592869,1.7027195422718013,0.21862443027836206,2.8763000543400308
59,3,41,4972.1,12,SALCHIPAPERIA,El ALTO,BARRA,HOLANDESA,-0.9534238986465418,-0.733022697488548,-0.39173928527428964,1.4851508161431772
59,4,55,7190.0,15,SALCHIPAPERIA,El ALTO,BARRA,HOLANDESA,-0.9114512395119507,-0.3747526182133022,0.06603350139019915,1.6601425151407199
59,5,350,7111.0,9,SALCHIPAPERIA,El ALTO,BOLITA,CRISTY,-0.0270273506044979,-0.3875139403030017,-0.8495120719387784,1.775265583160453
59,6,51,5842.84,11,SALCHIPAPERIA,El ALTO,BARRA,CRISTY,-0.9234434278361195,-0.5923670823444354,-0.5443302141624525,1.5113915746928328
59,7,275,3250.13,13,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,-0.25188088168266387,-1.0111823658277856,-0.23914835638612672,1.6241360260790891
59,8,487,17068.17,20,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,0.3837050994982853,1.220924711239944,0.8289881458310138,2.570332857658289
59,9,409,5800.15,18,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,0.14985742717699266,-0.5992630423445527,0.5238062880546879,1.9565617327877733
59,10,478,19260.06,19,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,0.3567226757689054,1.5749932463689487,0.6763972169428508,2.6400900492890766
59,11,828,16633.01,17,SALCHIPAPERIA,El ALTO,BOLITA,LA RIBERA,1.4060391541336799,1.150630826169645,0.371215359166525,2.771477426483238
59,12,972,17947.2,17,SALCHIPAPERIA,El ALTO,BOLITA,CHIQUITANO,1.8377579338037586,1.3629194575248622,0.371215359166525,2.950607505407204
59,13,39,4266.74,10,SALCHIPAPERIA,El ALTO,BARRA,LA MARAVILLA,-0.9594199928086261,-0.8469635348200723,-0.6969211430506155,1.4093474382574391
59,14,36,3764.42,9,SALCHIPAPERIA,El ALTO,BARRA,SANTA ROSA,-0.9684141340517528,-0.9281061590238422,-0.8495120719387784,1.3630544640377815
59,15,902,17167.67,20,SALCHIPAPERIA,El ALTO,BOLITA,QUE QUESITOS,1.6278946381308037,1.2369975156440591,0.8289881458310138,2.9208736885683657
59,16,65,8120.02,14,SALCHIPAPERIA,El ALTO,BARRA,CORRALITO,-0.8814707687015286,-0.2245211654302352,-0.08655742749796379,1.6890467842690784
59,17,66,16573.26,26,SALCHIPAPERIA,El ALTO,QUESO ARTESANAL,SAN JAVIER,-0.8784727216204864,1.140979066741043,1.7445337191599912,2.3243515161312667
59,18,3,352.98,2,SALCHIPAPERIA,El ALTO,BARRA LAMINADA,CRISTY,-1.067349687726146,-1.4791755847160486,-1.9176485741559188,1.0337055658797731
59,19,771,14814.710000000001,14,SALCHIPAPERIA,El ALTO,BOLITA,CHIQUITANO,1.2351504705142737,0.8569104216671072,-0.08655742749796379,2.5785822855274403
59,20,2,231.64,1,SALCHIPAPERIA,El ALTO,BARRA LAMINADA,CRISTY,-1.0703477348071881,-1.4987763293029364,-2.070239503044082,1.0061982179840894
59,21,725,10803.84,18,SALCHIPAPERIA,El ALTO,BOLITA,HOLANDESA,1.097240304786332,0.20901163774415957,0.5238062880546879,2.4448962946109396
59,22,290,5307.53,10,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,-0.2069101754670307,-0.6788387700385748,-0.6969211430506155,1.6654211146353104
59,23,39,3310.23,14,SALCHIPAPERIA,El ALTO,BARRA,LA RIBERA,-0.9594199928086261,-1.001474068896255,-0.08655742749796379,1.4512565306745837
59,24,649,10640.94,14,SALCHIPAPERIA,El ALTO,BOLITA,CHIQUITANO,0.8693887266271237,0.18269746852375404,-0.08655742749796379,2.2893142641215745
59,25,41,5708.16,13,SALCHIPAPERIA,El ALTO,BARRA,SAN JAVIER,-0.9534238986465418,-0.6141227134715331,-0.23914835638612672,1.539444253594104
60,1,993,21403.4,23,SALCHIPAPERIA,El ALTO,BOLITA,SAN JAVIER,1.900716922505645,1.9212192221630806,1.2867609324955025,3.2507391523625517
60,2,539,13479.630000000001,13,SALCHIPAPERIA,El ALTO,BOLITA,HOLANDESA,0.5396035477124803,0.6412473090656395,-0.23914835638612672,2.3039085238639165
60,3,35,4193.150000000001,8,SALCHIPAPERIA,El ALTO,BARRA,HOLANDESA,-0.971412181132795,-0.8588509486502112,-1.0021030008269414,1.3602623196513268
60,4,19,2449.56,8,SALCHIPAPERIA,El ALTO,BARRA,HOLANDESA,-1.0193809344294704,-1.1405030193132375,-1.0021030008269414,1.2685785855823646
60,5,521,10535.66,9,SALCHIPAPERIA,El ALTO,BOLITA,CRISTY,0.4856387002537205,0.16569098764269624,-0.8495120719387784,2.0717366319204977
60,6,30,3486.19,11,SALCHIPAPERIA,El ALTO,BARRA,CRISTY,-0.9864024165380061,-0.9730502431379824,-0.5443302141624525,1.3879929120491918
60,7,343,4090.0,18,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,-0.048013680171793395,-0.8755133584420149,0.5238062880546879,1.8246852876607564
60,8,322,11340.67,14,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,-0.11097266887367986,0.29572885973673374,-0.08655742749796379,2.048067207858895
60,9,315,4396.99,14,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,-0.13195899844097536,-0.8259235069443336,-0.08655742749796379,1.7302432879218816
60,10,298,11945.27,13,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,-0.18292579881869298,0.39339335765359823,-0.23914835638612672,2.0339972871743766
60,11,393,7991.37,9,SALCHIPAPERIA,El ALTO,BOLITA,LA RIBERA,0.10188867388031726,-0.24530273614972686,-0.8495120719387784,1.8506793765934444
60,12,551,10306.45,14,SALCHIPAPERIA,El ALTO,BOLITA,CHIQUITANO,0.5755801126849869,0.12866538465307598,-0.08655742749796379,2.1925626886187737
60,13,42,4585.28,11,SALCHIPAPERIA,El ALTO,BARRA,LA MARAVILLA,-0.9504258515654995,-0.7955079457257321,-0.5443302141624525,1.447382990510936
60,14,38,3998.99,11,SALCHIPAPERIA,El ALTO,BARRA,SANTA ROSA,-0.9624180398896683,-0.8902147245607941,-0.5443302141624525,1.4177047692961993
60,15,1074,20197.03,21,SALCHIPAPERIA,El ALTO,BOLITA,QUE QUESITOS,2.1435587360700645,1.7263473724244633,0.9815790747191767,3.2216389255516744
60,16,39,4794.96,12,SALCHIPAPERIA,El ALTO,BARRA,CORRALITO,-0.9594199928086261,-0.7616371353995526,-0.39173928527428964,1.4755239279494803
60,17,50,12653.11,22,SALCHIPAPERIA,El ALTO,QUESO ARTESANAL,SAN JAVIER,-0.9264414749171618,0.5077348035773054,1.1341700036073397,2.049986673976861
60,18,5,593.06,2,SALCHIPAPERIA,El ALTO,BARRA LAMINADA,CRISTY,-1.0613535935640614,-1.4403940884211748,-1.9176485741559188,1.04616041216766
60,19,626,11864.11,15,SALCHIPAPERIA,El ALTO,BOLITA,CHIQUITANO,0.8004336437631528,0.38028311840296525,0.06603350139019915,2.3463142544329303
60,20,2,237.9,1,SALCHIPAPERIA,El ALTO,BARRA LAMINADA,CRISTY,-1.0703477348071881,-1.4977651156791196,-2.070239503044082,1.0064794861389927
60,21,679,10145.98,16,SALCHIPAPERIA,El ALTO,BOLITA,HOLANDESA,0.9593301390583902,0.10274374723872044,0.21862443027836206,2.3345353602449026
60,22,293,5283.59,14,SALCHIPAPERIA,El ALTO,LAMINADO,CRISTY,-0.19791603422390405,-0.6827059352389216,-0.08655742749796379,1.751733236112802
60,23,74,6384.1900000000005,19,SALCHIPAPERIA,El ALTO,BARRA,LA RIBERA,-0.8544883449721487,-0.504919718885463,0.6763972169428508,1.7246668891404284
60,24,529,8636.32,13,SALCHIPAPERIA,El ALTO,BOLITA,CHIQUITANO,0.5096230769020582,-0.14112027182375647,-0.23914835638612672,2.0779546479868536
60,25,24,3317.1,11,SALCHIPAPERIA,El ALTO,BARRA,SAN JAVIER,-1.0043906990242593,-1.0003643184816189,-0.5443302141624525,1.375392102191134
61,1,883,19016.01,17,FRIAL,El ALTO,BOLITA,SAN JAVIER,1.5709317435910017,1.5355704532551362,0.371215359166525,2.9244127602357635
61,2,686,17342.61,15,FRIAL,El ALTO,BOLITA,HOLANDESA,0.9803164686256857,1.2652565749652243,0.06603350139019915,2.6425030660346835
